features,label
15.56356525978017,7.883305656120658
-15.704399455573252,-9.987201440968509
17.50458290754134,14.541029960445131
2.544308311493104,-0.08091768460487492
-1.407726789859769,-1.0544622516595348
-10.432951730856033,-3.608921356717582
11.237768231049756,2.2119515058233103
2.1352834099336384,-0.4762886501019399
7.165177354549144,1.2342807922775756
-6.774571166868849,-0.020446541080475944
10.434518200884213,2.322397509692932
15.207693683048802,7.811678250480548
-9.65315425234509,-3.380854373719856
14.546041263694342,8.208002980450038
-17.557298974801693,-13.569266355428093
-19.23786406382073,-18.45316815333678
-5.505761504917569,1.2444947277645435
-11.974211911072693,-5.809433069906957
19.354120718563493,19.868297933410567
-2.489549380202341,-0.5838687393041522
4.840659043770778,0.27688741536533656
5.428394632776765,1.1148837493004635
-12.317815471487714,-3.9841735652549444
-13.799116509669119,-7.499855416683611
6.903124487866876,1.832365426415297
15.164415556194832,8.339532253891722
3.4162731105620168,-0.09569744956706705
-3.2357617873363154,0.7820281581540753
1.347581097007449,-1.5544463870347938
15.079719112299223,8.269285196675055
11.810305213576928,4.398393965080998
12.735818791848516,5.416359926783719
-15.052876584892939,-7.205555801512243
-8.19420227688196,-1.0018230061526419
9.716751465730798,1.6696838773256708
-2.226745897209703,-1.7616656842585883
7.618960951872712,1.633025991207664
18.314641216703997,15.040192924382747
-7.79044054863431,-1.1087323592011613
-1.430292191718209,-0.4038485344135927
-19.89219728658139,-20.748528843130735
-0.2599902832952061,-1.296454077211294
9.190940174822167,3.14203838089162
-12.071588733971943,-5.209477778866742
-13.916932733696878,-6.909164964985581
-3.1457433432379673,-0.32479136389859653
14.362181129031754,9.20547351005526
14.634422277619606,6.213920454491144
-6.203352287985368,-2.263173269316568
16.89603998949527,11.309058261280388
15.621196869943581,9.014099633886078
12.918352812174106,3.503404093314002
17.515335192509298,12.641015273029918
19.744043113276994,20.38369982100889
-8.74128634202513,-0.8729810813162081
-3.323397275247089,-1.5285635324190945
-5.884691073448796,0.49902281912520485
1.041386293484944,0.6042966692307672
13.915627546763616,6.5731125890942055
-17.65053430643065,-14.766737110432441
-6.003231718617439,-0.008022447461236704
-7.653699156728635,-1.8615814443187535
19.65045745903476,18.21233889916564
-9.731807213357563,-2.9663470443166933
11.592141859099971,3.247514998777286
17.014310600899982,12.606338607324375
19.90760425492536,18.32047594937209
-2.1143823026120785,0.9448884061729592
10.892491188230263,4.915608918541925
-8.412574100868824,-0.12914500645759275
17.138171359871336,13.01667532290301
-10.91760412516146,-4.538877408918375
10.061777466128898,0.9324525707810178
-0.33064342973307603,0.9416783016782351
1.3039502166397874,0.5300049521871882
16.070104026003406,11.391319108611766
19.690881913131392,19.277999154381952
15.996257624745397,9.57540369585338
-9.451033958051207,-2.386961506048908
18.06046097656548,13.64703786932977
-18.179246154061705,-15.60291020783256
-6.055869299049569,-1.947690508813578
5.302851118594933,2.465781138868851
-2.784140524989162,-0.4892827840385803
7.740245637112192,0.8534048496187985
17.127024005438273,12.861470223348844
-19.16753916008141,-15.924473147438105
-15.046078511395962,-9.344509070170316
-9.211393707578232,-2.762757554962196
-2.4037403554170353,0.9164458494134831
17.50433252609607,12.93701647686024
-15.046448914802767,-8.757329378350573
-19.26574508870964,-17.626475218537344
2.5404497439852136,-0.4878519107378306
-19.561970446253394,-18.313832117126786
-4.836700183228304,-1.8879263843046337
-7.539016933637953,0.3032327711057252
5.530444956776858,1.4327842405836708
5.72211666148355,0.7338850233816285
-13.461547796956328,-6.524130529445932
-2.3857371938914937,1.2909956073895463
5.287111685151533,0.24339398129123455
-2.19716389914889,0.03673940579755164
11.014425753270082,3.829568094388715
7.581847538422551,1.7677883165510568
-14.40109799946988,-8.891451415569913
-19.468275791590997,-18.149814281141122
2.966457718475297,-1.7401528492826335
-3.203610008971655,1.1984850594426528
6.466994386287837,1.0052294706822402
3.9391943090408432,0.7704154741757226
5.997604059177235,2.3564993298935093
14.846188419507769,8.269240430133465
17.550252988940663,13.557169114898242
5.810954421521739,1.0513626439810073
-9.156124412323265,-0.3150512040078137
-1.089720000030102,1.4315795013575017
-11.970018158816567,-3.0575205457790586
16.01166110414775,10.359441202797097
19.43419732785746,18.9879203259225
14.943247754517493,10.354889236360233
2.5863222493657254,-0.49704453542359395
12.238526045649941,5.361240621740831
10.839621151470112,2.9275485774862227
-19.863520911681768,-18.810558249637403
-16.85013775580604,-12.69092751652138
18.810284163561256,15.889021337807748
18.482905521471764,16.26990525466897
-13.208290555830526,-5.013572412002211
2.850438442074431,2.033298662729365
-11.468420063098428,-4.020564454264983
2.6205231989531157,-0.700657533240825
16.616623010009413,11.832079702113521
-6.366475615084903,-0.9836524106071751
15.302344314351203,8.555697959349706
9.05109298557608,2.641506551909346
19.532656737785388,17.11155265893947
-11.585604394564669,-4.016604875050198
-5.7167250747583545,0.48457102894472287
12.912936394891503,5.859780387430671
-18.103270311626233,-16.291559273693363
10.698805588632972,1.765101407586455
-8.027671562147036,1.1392652317905727
1.9015979200644253,0.4326470729229557
12.851757221944084,4.090496580802197
2.578977971637457,-0.3612976309085894
15.380754794739758,7.928187998883138
0.20639811612017667,-1.4540926215816514
14.492181551044347,7.5943752109838805
3.352070026873818,-0.6860345825544578
-12.281134299827876,-3.3828292144199863
12.582310770293667,5.17833717681294
1.4187517202263287,-0.08764750498751125
-4.756490108123961,1.0998040792040271
-0.3361009205798169,0.33175003607382053
-18.19699124916966,-14.187616411696826
-0.958991981841546,-0.06500461098171767
-7.178165158000386,0.40674639925252254
-2.784523421263568,-0.44980336757744555
-6.442773300401505,-1.0093879840229079
13.429707597086903,5.659377092173169
-15.722137859362725,-8.664991740972694
-11.52669842855298,-1.889821332746392
4.033018222945124,-0.28637151982345477
1.0227246438580586,-0.6000598674706743
-1.2614996577396198,0.8837597778974494
-6.344112018830996,-0.7194027065574456
-5.54600734287629,-1.3877341844779214
4.451616561332109,-1.056341030042544
14.700512196256774,7.965618619551512
5.534301731700388,-0.6182006187730967
-9.166360571822683,-1.1124487938684093
11.733630790842888,3.179276203906935
-9.704447000280844,-2.9611121225684665
7.591196246438599,1.789476203915001
5.016882190802363,-0.43401348135152856
-0.645545765170688,0.4467651771097909
-17.83220574376208,-14.888410337154545
-16.01680528666403,-11.404656130868622
-2.2758614554786014,0.0034381024887930704
-16.275446384954478,-10.62078759739564
-6.00972617586236,0.0843955876464596
-9.161597356295342,-3.138239510763905
15.679287662415796,9.833008040879054
-9.536959942370181,-2.525390809113104
6.034327056475057,0.3855913045178777
3.7475530665723795,0.8424396623542576
4.694986879332319,-0.09826484593149243
-16.596976189758692,-11.991246908549673
-14.295875825218406,-7.120855012785495
-3.2971637500338886,-0.42289669389939527
6.849712071262012,2.8710644791796556
-14.140556347492602,-6.304211965110783
4.568323959179516,0.3122218394624391
5.712362850319224,1.3791204386394142
-1.715848718371337,0.3855557775417777
-8.306475791107243,-1.8274092238104342
11.54326613570084,2.409207899620059
12.464410104759281,3.5701632403552974
7.462957324351581,-0.16475479137955085
15.220615666111556,8.401057598528302
13.777745590830321,7.9381522271184854
-2.6962523992560605,1.0875220625080881
2.4357868761431973,-0.7133433830609801
-2.741363537253303,-0.04302795820149611
17.779514266158834,14.740667924020327
-8.094849705721732,-1.3851528665929935
-2.1011996322018476,-1.3907062660502048
8.291402638766762,1.7914132522730077
